product_id,name,brand,category,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity
1232,Nestle A+ Slim Dahi - Low Fat,Nestle,"Dairy, Bread & Batter",7800,3,0,7500,400,True,400
1233,Britannia Cheese Garlic Bread,Britannia,"Dairy, Bread & Batter",3500,0,0,3500,300,True,300
1234,The Bake Shop Whole Wheat Ladi Pav,The,"Dairy, Bread & Batter",4000,0,0,4000,200,True,200
1235,Amul Cheese Spread Yummy Plain,Amul,"Dairy, Bread & Batter",8500,0,0,8500,200,True,200
1236,Britannia Atta Kulcha,Britannia,"Dairy, Bread & Batter",3000,0,0,3000,250,True,250
1237,Suguna Nourish Egg,Suguna,"Dairy, Bread & Batter",6200,0,0,6200,696,True,12
1238,The Bake Shop Multi Grain Bread,The,"Dairy, Bread & Batter",6500,0,0,6500,400,True,400
1239,Nestle A+ Slim Milk,Nestle,"Dairy, Bread & Batter",8900,0,0,8900,1000,True,1
1240,Go Cheese Pizza Blend Mozzarella + Cheddar,Go,"Dairy, Bread & Batter",12500,5,0,11800,200,True,200
1241,The Whole Truth Peanut Butter - Unsweetened & Crunchy,The,"Dairy, Bread & Batter",18500,20,0,14800,325,True,325
1242,Amul Cheese Spread Spicy Garlic,Amul,"Dairy, Bread & Batter",8500,3,0,8200,200,True,200
1243,The Bake Shop Burger Buns,The,"Dairy, Bread & Batter",2000,0,0,2000,100,True,100
1244,D'lecta Shredded Mozzarella Cheese,D'lecta,"Dairy, Bread & Batter",10000,5,0,9500,140,True,140
1245,Britannia Burger Bun with Sesame Seed,Britannia,"Dairy, Bread & Batter",3000,0,0,3000,200,True,200
1246,Suguna Vitamin D Egg,Suguna,"Dairy, Bread & Batter",7500,17,0,6200,348,True,6
1247,Pillsbury Pancake Mix - Funfetti,Pillsbury,"Dairy, Bread & Batter",9900,11,0,8800,162,True,162
1249,Suguna Nourish Egg ,Suguna,"Dairy, Bread & Batter",7200,16,0,6000,348,True,6
1250,RRO Mozzarella Block Cheese,RRO,"Dairy, Bread & Batter",29500,50,0,14700,200,True,200
1382,iD Malabar Parota ,iD,Packaged Food,8000,10,4,7200,400,False,400
1383,iD Wheat Lachha Paratha,iD,Packaged Food,8000,12,6,7000,400,False,400
1384,McCain Aloo Tikki,McCain,Packaged Food,11000,4,6,10500,400,False,400
1385,McCain Smiles Cripsy Happy Potatoes,McCain,Packaged Food,12000,5,6,11400,415,False,415
1386,McCain Veggie Burger Patty,McCain,Packaged Food,11500,3,6,11100,360,False,360
1387,McCain Veggie Fingers,McCain,Packaged Food,11700,5,6,11100,400,False,400
1389,Whiskas Wet Meal (Adult - Cat Food) (Chicken in Gravy),Whiskas,Packaged Food,3500,2,2,3400,85,False,85
1390,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,McCain,Packaged Food,12500,5,1,11800,420,False,420
1392,Veeba Eggless Mayonnaise,Veeba,Packaged Food,7900,11,5,7000,250,False,250
1394,Veeba Pasta And Pizza Sauce,Veeba,Packaged Food,7500,13,5,6500,280,False,280
1397,Unibic Almond & Oats Protein Bar,Unibic,Packaged Food,4000,17,4,3300,30,False,30
1400,McCain French Fries,McCain,Packaged Food,12000,5,1,11400,420,False,420
1401,Ching's Secret Manchow Instant Soup,Ching's,Packaged Food,1000,0,1,1000,15,False,15
1402,McCain Potato Cheese Shotz,McCain,Packaged Food,13000,4,6,12400,250,False,250
1403,McCain Masala - Fries,McCain,Packaged Food,12000,5,3,11400,375,False,375
1404,Ching's Secret Schezwan Fried Rice Masala,Ching's,Packaged Food,1500,0,6,1500,20,False,20
1406,McCain Chilli Cheesy Nuggets,McCain,Packaged Food,13000,4,1,12400,250,False,250
1407,Whiskas Adult (+1 Year) Dry Cat Food (Ocean Fish Flavour),Whiskas,Packaged Food,43000,10,6,38700,1200,False,1
1408,Ching's Instant Soup - Hot & Sour,Ching's,Packaged Food,1000,0,1,1000,15,False,15
1409,Amul Spray Infant Milk Food,Amul,Packaged Food,19700,2,6,19300,500,False,500
1410,McCain Smiles - Pudina Chatka,McCain,Packaged Food,12000,5,3,11400,375,False,375
1411,McCain French Fries Crisp & Delicious,McCain,Packaged Food,17500,4,3,16700,750,False,750
1412,Ferrero Nutella Hazelnut Spread,Ferrero Nutella,Packaged Food,22000,5,2,20700,180,False,180
1413,Lijjat Garlic Papad,Lijjat,Packaged Food,6000,5,5,5700,200,False,200
1414,Switz Samosa Dough Sheets,Switz,Packaged Food,9000,4,6,8600,50,False,50
1416,Maggi Imli Sauce Pichkoo,Maggi,Packaged Food,2200,0,6,2200,90,False,90
1417,Whiskas Kitten (2-12 months) Dry Cat Food Food Ocean Fish,Whiskas,Packaged Food,38500,9,5,34700,1100,False,1100
1418,Ching's Instant Soup - Sweet Corn Veg,Ching's,Packaged Food,1000,0,2,1000,15,False,15
1419,Whiskas Wet Meal (Kitten - Cat Food) (Chicken in Gravy),Whiskas,Packaged Food,3500,5,2,3300,85,False,85
1420,McCain Crazy Fries Masala MixHot 'n' Tangy,McCain,Packaged Food,12000,5,6,11400,400,False,400
1421,The Whole Truth Double Cocoa Protein Bar No Sugar,The,Packaged Food,10000,10,6,9000,52,False,52
1422,Amul Happy Treats French Fries,Amul,Packaged Food,6800,4,1,6500,425,False,425
1423,Ferrero Nutella Hazeulnut Spread,Ferrero Nutella,Packaged Food,38000,6,5,35700,350,False,350
1424,Veeba Chipolte Southwest Dressing,Veeba,Packaged Food,16100,7,4,14900,300,False,300
1425,Ching's Secret Manchow Noodles Instant Soup,Ching's,Packaged Food,1500,0,6,1500,20,False,20
1426,Yoga Bar Breakfast Protein Bar - Blueberry Pie,Yoga Bar,Packaged Food,5000,12,1,4400,50,False,50
1428,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,The,Packaged Food,5500,25,6,4100,27,False,27
1429,Switz Spring Roll Dough Sheets,Switz,Packaged Food,9000,4,6,8600,1160,False,20
1430,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,Unibic,Packaged Food,4000,17,6,3300,30,False,30
1431,Ching's Secret Tomato Instant Soup,Ching's,Packaged Food,1000,0,1,1000,16,False,15
1435,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,Kellogg's,Packaged Food,44500,9,6,40100,750,False,750
1436,Ching's Secret Chilli Vinegar,Ching's,Packaged Food,5000,0,4,5000,170,False,170
1437,Ching's Red Chilli Sauce,Ching's,Packaged Food,5500,0,6,5500,200,False,200
1440,The Whole Truth Cranberry Mini Protein Bar No Sugar,The,Packaged Food,5500,20,6,4400,27,False,27
1441,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,The,Packaged Food,5500,20,6,4400,27,False,27
1442,Maggi Hot & Sweet Tomato Chilli Sauce,Maggi,Packaged Food,11500,0,1,11500,500,False,500
1443,Sunfeast YiPPee! Noodles - Magic Masala,Sunfeast,Packaged Food,9600,5,4,9100,540,False,540
1446,Veeba Cheese and Chilli Sandwich Spread,Veeba,Packaged Food,8900,11,6,7900,275,False,275
1448,Safal Frozen - Mixed Vegetables,Safal Frozen,Packaged Food,11000,4,2,10500,1000,False,1
1451,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar ,The,Packaged Food,5500,25,6,4100,27,False,27
1452,Gits Pav Bhaji Ready to Eat,Gits,Packaged Food,11000,22,6,8500,300,False,300
1454,Lijjat Udad Mini Papad,Lijjat,Packaged Food,6000,6,6,5600,200,False,200
1455,McCain Herb & Garlic Crazy Fries Masala Mix ,McCain,Packaged Food,12000,5,5,11400,400,False,400
1456,Yoga Bar Multigrain Energy Bar Nuts And Seeds,Yoga Bar,Packaged Food,4000,12,4,3500,38,False,38
1457,Ching's Secret Sauce (Green Chilli),Ching's,Packaged Food,5500,0,5,5500,190,False,190
1458,Veeba Pizza Topping,Veeba,Packaged Food,7500,6,4,7000,280,False,280
1459,Switz Paratha Puff,Switz,Packaged Food,11000,4,6,10500,400,False,400
1460,"New Kellogg's Muesli with 21% Fruit, Nut & Seeds",New Kellogg's Muesli with 21%,Packaged Food,32500,6,6,30500,500,False,500
1461,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,The,Packaged Food,5500,20,5,4400,27,False,27
1462,Sunfeast Yippee Tricolor Pasta Seasoning,Sunfeast,Packaged Food,2800,17,1,2300,65,False,65
1463,Wingreens Cheesy Chipotle Sauce,Wingreens,Packaged Food,9900,49,1,5000,130,False,130
1464,Maggi Rich Tomato Ketchup,Maggi,Packaged Food,10500,4,2,10000,500,False,500
1468,Kellogg's Real Almond & Honey Corn Flakes,Kellogg's,Packaged Food,17500,9,6,15800,300,False,300
1469,The Whole Truth Vegan Almond Choco Fudge Energy Bar No Sugar,The,Packaged Food,6000,20,6,4800,40,False,40
1470,Prasuma Vegetable Momos,Prasuma,Packaged Food,27000,0,5,27000,24,False,24
1471,MTR Upma,MTR,Packaged Food,5000,10,6,4500,160,False,160
1473,The Whole Truth Cranberry Protein Bar No Sugar,The,Packaged Food,10000,26,6,7400,52,False,52
1475,Veeba English Mustard,Veeba,Packaged Food,7400,6,2,6900,300,False,300
1477,Yoga Bar Breakfast Muesli - Almond Caramel (No Added Sugar),Yoga Bar,Packaged Food,32500,4,6,30900,400,False,400
1478,The Whole Truth Mini Protein Bar - Peanut Butter No Added Sugar,The,Packaged Food,5500,25,6,4100,27,False,27
1479,ITC Master Chef Crispy Chicken Fries ,ITC Master Chef,Packaged Food,17000,4,3,16200,280,False,280
1480,Kellogg's Corn Flakes,Kellogg's,Packaged Food,9900,13,6,8600,250,False,250
1482,Smith & Jones White Pasta Sauce Mix,Smith & Jones,Packaged Food,4000,0,3,4000,46,False,46
1484,Mothers Recipe Tamrind Date Chutney ,Mothers Recipe,Packaged Food,5500,9,2,5000,200,False,200
1485,Veeba Mint Mayonnaise,Veeba,Packaged Food,16900,8,4,15500,300,False,300
1486,McCain Emotibites - Crispy Happy Potato Snack,McCain,Packaged Food,13000,0,6,12900,415,False,415
1487,The Whole Truth Energy Bar Choco Cranberry Fudge,The,Packaged Food,6000,26,6,4400,40,False,40
1488,Godrej Yummiez Chicken Lucknowi Seekh Kebab,Godrej,Packaged Food,26000,10,4,23400,400,False,400
1489,Prasuma Vegetable Momos,Prasuma,Packaged Food,15000,0,5,15000,580,False,10
1490,Mother's Recipe Mixed Pickle,Mother's Recipe,Packaged Food,8500,9,2,7700,300,False,300
1492,The Whole Truth Peanut Cocoa Protein Bar No Sugar,The,Packaged Food,10000,26,6,7400,52,False,52
1493,Yoga Bar Breakfast Muesli - Chocolate & Cranberry ,Yoga Bar,Packaged Food,32500,4,6,30900,400,False,400
1495,Veeba Sweet Onion Sauce,Veeba,Packaged Food,14100,14,4,12100,350,False,350
1498,Yogabar No Added Sugar Protein Bar Brownie,Yogabar,Packaged Food,12500,15,4,10600,60,False,60
1500,Ching's Secret Mix Veg Instant Soup,Ching's,Packaged Food,1000,0,3,1000,15,False,15
1501,Mother's Recipe Pickle - Red Stuffed Chilli,Mother's Recipe,Packaged Food,14500,11,3,12900,400,False,400
1502,Kellogg's No Added Sugar Muesli,Kellogg's,Packaged Food,33500,11,6,29800,500,False,500
1503,Veeba Salsa Dip,Veeba,Packaged Food,11900,6,6,11100,360,False,360
1504,Veeba Thousand Island Dressing,Veeba,Packaged Food,14900,8,6,13700,300,False,300
1506,Knorr Chinese Hot And Sour Veg Soup,Knorr,Packaged Food,5500,3,1,5300,43,False,43
1510,Kissan Pineapple Jam,Kissan,Packaged Food,16500,9,1,14900,500,False,500
1511,Smith & Jones Masala Noodles,Smith & Jones,Packaged Food,8900,0,5,8900,480,False,480
1512,Nestle Nestle Nan Pro Follow-Up Formula,Nestle,Packaged Food,65000,0,6,65000,400,False,400
1514,McCain Super Wedges,McCain,Packaged Food,12000,7,6,11100,400,False,400
1515,Kellogg's Crunchy Granola Honey Almonds Strawberries & Pumpkin Seeds,Kellogg's,Packaged Food,33000,10,1,29400,450,False,450
1516,Kellogg's Chocos,Kellogg's,Packaged Food,13000,10,6,11700,250,False,250
1517,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodle,Ching's,Packaged Food,3200,0,3,3200,150,False,150
1518,The Whole Truth Vegan Fig Apricot & Orange Energy Bar No Sugar,The,Packaged Food,6000,20,6,4800,40,False,40
1520,ITC Master Chef Classic Aloo Tikki,ITC Master Chef,Packaged Food,8000,10,3,7200,320,False,320
1521,Smith & Jones Pink Pasta Sauce Mix,Smith & Jones,Packaged Food,4000,0,4,4000,46,False,46
1522,Wingreens Farms Chipotle Dip,Wingreens,Packaged Food,20000,25,1,15000,180,False,180
1523,Kellogg's Real Almond & Honey Corn Flakes,Kellogg's,Packaged Food,55000,5,3,52000,1000,False,1
1524,Kellogg's Crunchy Granola Chocolate & Almonds,Kellogg's,Packaged Food,33000,10,3,29400,450,False,450
1525,Cornitos Cornitos Taco Shells - 6 Inches,Cornitos,Packaged Food,16000,20,4,12800,180,False,180
1526,Ching's Secret Singapore Curry Instant Noodles,Ching's,Packaged Food,1500,0,3,1500,60,False,60
1527,Mother's Recipe Pickle - Mango,Mother's Recipe,Packaged Food,12500,9,6,11300,400,False,500
1529,Pedigree Dentastix  Dog Treat Oral Care for Adult Medium Breed ,Pedigree,Packaged Food,17500,20,6,14000,180,False,180
1530,Maggi Hot & Sweet - Tomato Chilli Sauce,Maggi,Packaged Food,17000,10,1,15300,1000,False,1
1531,Ching's Secret Asian Hot Instant Soup,Ching's,Packaged Food,1500,0,3,1500,15,False,15
1532,Kellogg's Chocos Protein And Fibre Of 1 Roti,Kellogg's,Packaged Food,49900,11,6,44400,1200,False,1
1533,Mother's Recipe Pickle - Mango,Mother's Recipe,Packaged Food,14900,26,4,10900,500,False,500
1534,Ching's Secret Manchurian Instant Noodle,Ching's,Packaged Food,6000,0,6,6000,240,False,240
1535,Kellogg's Original Corn Flakes,Kellogg's,Packaged Food,31000,6,6,29000,875,False,875
1537,Kellogg's Almonds And Cranberries Granola,Kellogg's,Packaged Food,33000,6,6,31000,460,False,460
1538,Nestle Ceregrow Multigrain Cereal with Milk and Fruits - 3 to 6 years,Nestle,Packaged Food,29200,0,6,29200,300,False,300
1539,MTR 3 Minute Breakfast - Magic Masala Upma,MTR,Packaged Food,2500,0,6,2500,60,False,60
1540,Smith & Jones Masala Noodles,Smith & Jones,Packaged Food,6800,10,5,6100,360,False,360
1541,"Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",Knorr,Packaged Food,5500,0,6,5500,53,False,53
1543,Kellogg's Corn Flakes,Kellogg's,Packaged Food,42500,9,1,38300,1000,False,1
1544,Kellogg's Chocos,Kellogg's,Packaged Food,17000,5,4,16000,385,False,385
1545,Pedigree Puppy Dry Dog Food Food Chicken & Milk,Pedigree,Packaged Food,29000,20,6,23200,1200,False,1200
1546,Ching's Secret Lemon Coriander Instant Soup,Ching's,Packaged Food,1500,0,5,1500,15,False,15
1547,Nestle Cerelac Baby Cereal With Milk Wheat-Rice Mixed Fruit,Nestle,Packaged Food,26100,0,6,26100,300,False,300
1548,Kellogg's Chocos - Moons & Stars,Kellogg's,Packaged Food,66000,40,4,39600,1200,False,1
1549,ITC Master Chef Chicken Galouti Kebab,ITC Master Chef,Packaged Food,17000,4,2,16200,210,False,210
1551,Kitchens Of India Palak Paneer,Kitchens,Packaged Food,13000,30,6,9100,285,False,285
1552,Kellogg's Chocos Fills Double Chocolat,Kellogg's,Packaged Food,9900,11,6,8800,175,False,175
1553,Soulfull Ragi Bites Choco Fills,Soulfull,Packaged Food,16900,5,4,16000,250,False,250
1554,Figaro Sliced Black Olive ,Figaro,Packaged Food,17900,0,6,17900,450,False,450
1555,Veeba Barbeque Sauce,Veeba,Packaged Food,14900,8,6,13700,330,False,330
1556,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,The,Packaged Food,6000,20,6,4800,40,False,40
1557,"The Whole Truth - Nuts, Fruits & Seeds Muesli",The,Packaged Food,32500,20,6,26000,350,False,350
1558,Pantai Green Curry Paste,Pantai,Packaged Food,15000,14,5,12800,114,False,114
1559,Kellogg's Special K,Kellogg's,Packaged Food,21000,8,5,19200,435,False,435
1560,Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip,Moi Soi,Packaged Food,28000,50,5,14000,175,False,175
1561,Mother's Recipe Madras Appalam,Mother's Recipe,Packaged Food,5000,10,6,4500,100,False,100
1562,Top Ramen Masala Oat Masala,Top Ramen,Packaged Food,8000,10,6,7200,280,False,280
1565,Kitchens Of India Chicken Chettinad,Kitchens,Packaged Food,20000,30,1,14000,285,False,285
1566,Nestle Cerelac Wheat - Stage 1,Nestle,Packaged Food,19000,0,6,19000,300,False,300
1568,ITC Master Chef Veggie Pizza Pocket,ITC Master Chef,Packaged Food,17000,4,4,16200,340,False,340
1569,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,Wingreens,Packaged Food,6000,15,1,5100,70,False,70
1570,Ching's Secret Manchow Soup,Ching's,Packaged Food,5500,0,3,5500,55,False,55
1571,Veeba Carrot & Cucumber Sandwich Spread,Veeba,Packaged Food,8500,10,6,7600,250,False,250
1572,Kellogg's Real Almond & Honey Corn Flakes,Kellogg's,Packaged Food,37000,12,3,32400,650,False,650
1573,Kitchens Of India Mughlai Paneer,Kitchens,Packaged Food,16000,30,4,11200,285,False,285
1574,Ching's Secret Just Soak - Veg Hakka Noodles,Ching's,Packaged Food,3000,0,5,3000,150,False,150
1575,Ching's Secret Chowmein Hakka Noodles Masala,Ching's,Packaged Food,6000,10,2,5400,100,False,100
1577,Mother's Recipe Bhel Puri Chutney,Mother's Recipe,Packaged Food,5500,9,4,5000,200,False,200
1578,Kellogg's Chocos Moon & Stars,Kellogg's,Packaged Food,33000,10,6,29400,680,False,680
1579,Mother's Recipe Lime Pickle ,Mother's Recipe,Packaged Food,12000,5,1,11400,400,False,400
1580,Kitchens of India Dal Makhani,Kitchens,Packaged Food,11000,30,2,7700,285,False,285
1581,Pantai Light Soy Sauce,Pantai,Packaged Food,27500,14,5,23400,200,False,200
1582,Ching's Secret Sweet Corn Soup,Ching's,Packaged Food,5500,0,6,5500,55,False,55
1583,"Top Ramen Noodles, Atta",Top Ramen,Packaged Food,8000,0,1,8000,280,False,280
1584,Cantina Tortilla Dip Sauce Sour Creamy Tex Mex,Cantina,Packaged Food,22500,15,5,19100,190,False,190
1585,Dabur Hommade - Rajasthan Ki Garlic Chutne,Dabur,Packaged Food,6500,6,6,6100,200,False,200
1586,MTR Seviyan Vermicelli ,MTR,Packaged Food,4200,0,2,4200,400,False,400
1587,Pantai Oyster Sauce,Pantai,Packaged Food,27500,14,4,23400,200,False,200
1589,MTR Ready To Eat Paneer Butter Masala,MTR,Packaged Food,13500,9,2,12200,300,False,300
1590,Nestle Lactogen Stage 2 Follow-up Formula Powder,Nestle,Packaged Food,34000,0,2,34000,400,False,400
1591,Kellogg's Crunchy Bites Chocos,Kellogg's,Packaged Food,19000,10,6,17100,375,False,375
1592,Veeba Hot Sweet Tomato Chilli Sauce,Veeba,Packaged Food,10400,20,3,8300,500,False,500
1595,Pantai Red Curry Paste,Pantai,Packaged Food,6000,0,4,6000,50,False,50
1596,ITC Master Chef Chicken Seekh Kabab,ITC Master Chef,Packaged Food,32500,0,6,32500,500,False,500
1597,Del Monte Pizza & Pasta Sauce Spout Pack,Del Monte,Packaged Food,9900,0,3,9900,400,False,400
1598,Pantai Sriracha Red Chilli Sauce,Pantai,Packaged Food,22500,15,6,19100,200,False,200
1599,Hershey's Cocoa Spread,Hershey's,Packaged Food,29500,0,3,29500,350,False,350
1600,Maggi Ghee Tadka Upma Express Pouch,Maggi,Packaged Food,2500,0,6,2500,65,False,65
1601,Ching's Secret Manchurian Noodles,Ching's,Packaged Food,9100,0,5,9100,360,False,360
1602,Kellogg's All Bran Wheat Flakes,Kellogg's,Packaged Food,22000,6,5,20500,425,False,425
1603,Yummiez Chicken Breakfast Sausages,Yummiez,Packaged Food,15000,0,3,15000,250,False,250
1604,Pantai Red Curry Paste,Pantai,Packaged Food,15000,14,3,12800,114,False,114
1605,Bagrrys Muesli Crunchy Fruit & Nut With Cranberries,Bagrrys,Packaged Food,33000,10,6,29700,400,False,400
1607,Prasuma Momos -  Cheesy Spicy Veg,Prasuma,Packaged Food,29500,0,6,29500,24,False,24
1608,Veeba Sriracha Chilli Garlic Sauce,Veeba,Packaged Food,14900,8,5,13700,320,False,320
1609,Ching's Secret Just Soak - Veg Hakka Noodles,Ching's,Packaged Food,11500,0,6,11500,600,False,600
1610,Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip,Moi Soi,Packaged Food,28000,50,5,14000,175,False,175
1611,Figaro Plain Green Olive ,Figaro,Packaged Food,17900,0,6,17900,450,False,450
1612,Mother's Recipe Gujrati Gorkeri Pickle,Mother's Recipe,Packaged Food,14000,10,3,12600,500,False,500
1613,Kellogg's Muesli 20% Nuts Delight,Kellogg's,Packaged Food,32000,0,6,32000,500,False,500
1615,Kellogg's Chocos,Kellogg's,Packaged Food,29900,10,4,26900,700,False,700
1616,Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants ,Nestle,Packaged Food,62000,0,1,62000,400,False,400
1617,Veeba Truly Tomato Ketchup,Veeba,Packaged Food,9900,20,6,7900,500,False,500
1618,Ching's Secret Green Chilli Sauce,Ching's,Packaged Food,8500,4,1,8100,680,False,680
1619,MTR Roasted Vermicelli ,MTR,Packaged Food,5500,0,1,5500,400,False,400
1620,Mother's Recipe Punjabi Teekha Mang Pickle,Mother's Recipe,Packaged Food,12000,10,4,10800,400,False,400
1621,Ching's Secret Hot Garlic Instant Noodles,Ching's,Packaged Food,11400,0,6,11400,480,False,480
1622,Kellogg's Real Honey Corn Flakes,Kellogg's,Packaged Food,29000,7,5,26700,630,False,630
1623,ITC Master Chef Lebanese Falafel Kebab,ITC Master Chef,Packaged Food,13000,4,4,12400,230,False,230
1624,Kellogg's Chocos Fills Double Chocolaty,Kellogg's,Packaged Food,18500,10,5,16500,250,False,250
1625,Organic India Apple Cider Vinegar,Organic India,Packaged Food,59500,9,2,53600,500,False,500
1627,Ching's Secret  Noodles - Pad Thai Lemongras,Ching's,Packaged Food,20000,0,5,20000,130,False,130
1628,Bagrrys Fruit and Nut Muesli with Cranberries,Bagrrys,Packaged Food,49900,0,5,49900,750,False,750
1629,Kitchens Of India Yellow Dal Tadka,Kitchens,Packaged Food,11000,30,6,7700,285,False,285
1630,Soulfull Vanilla Fills - Ragi Bites,Soulfull,Packaged Food,16900,5,6,16000,250,False,250
1631,Pantai Teriyaki Sauce with Garlic,Pantai,Packaged Food,32500,15,6,27600,200,False,200
1632,Whiskas Adult Pocket Tuna Cat Food,Whiskas,Packaged Food,41000,0,1,41000,1200,False,1
1633,Kitchens Of India Chicken Darbari ,Kitchens,Packaged Food,20000,30,4,14000,285,False,285
1634,Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits,Soulfull,Packaged Food,29900,10,6,26900,400,False,400
1635,Smith & Jones Red Pasta Sauce Mix,Smith & Jones,Packaged Food,4000,0,6,4000,46,False,46
1636,Kellogg's Muesli Nuts Delight,Kellogg's,Packaged Food,42500,9,3,38300,750,False,750
1639,Remia Mayonnaise,Remia,Packaged Food,23000,0,6,23000,241,False,241
1640,Ching's Secret Green Chilli Sauce,Ching's,Packaged Food,10500,0,6,10500,425,False,425
1641,Bagrrys Fruit N Fibre Muesli - Strawberry,Bagrrys,Packaged Food,59500,0,1,59500,1000,False,1
1642,Ching's Secret Tomato Oats Instant Soup,Ching's,Packaged Food,1500,0,3,1500,20,False,20
1643,Kellogg's Special K Original Corn Flakes,Kellogg's,Packaged Food,14000,5,1,13300,290,False,290
1644,Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade,Moi Soi,Packaged Food,28000,50,5,14000,175,False,175
1645,Tong Garden Wasabi Green Peas,Tong Garden,Packaged Food,17500,4,6,16700,150,False,150
1646,Ching's Secret Red Chilli Sauce,Ching's,Packaged Food,10500,0,4,10500,440,False,440
1647,Ching's Instant Hot and Sour Soup,Ching's,Packaged Food,5500,0,5,5500,55,False,55
1648,Ching's Secret Noodles - Pad Thai Original,Ching's,Packaged Food,20000,0,6,20000,130,False,130
1649,Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets,Aashirvaad,Packaged Food,5500,30,5,3800,80,False,80
1650,Del Monte Black Sliced Olives,Del Monte,Packaged Food,25000,0,1,25000,450,False,450
1651,Kitchens Of India Murgh Methi,Kitchens,Packaged Food,22000,30,5,15400,285,False,285
1652,Nestle Cerelac 5 Grains & Fruits Cereal,Nestle,Packaged Food,28800,0,6,28800,300,False,300
1653,The Whole Truth - 5 Grain Muesli No Added Sugar,The,Packaged Food,32500,20,6,26000,350,False,350
1654,Ching's Secret  Pad Thai Noodles Green Curry,Ching's,Packaged Food,20000,0,6,20000,130,False,130
1655,Aashirvaad Suji Halwa With Jaggery,Aashirvaad,Packaged Food,7500,0,6,7500,70,False,70
1656,Mother's Recipe Mango Pickle ,Mother's Recipe,Packaged Food,12000,0,1,12000,400,False,400
1657,Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli,Ching's,Packaged Food,20000,0,6,20000,130,False,130
1658,Kellogg's Special K Original Corn Flakes,Kellogg's,Packaged Food,39900,11,6,35500,900,False,900
1659,Knorr Sweet Corn Chicken Soup,Knorr,Packaged Food,5500,0,2,5500,42,False,42
1660,Ching's Secret Tomato Soup,Ching's,Packaged Food,5500,0,6,5500,55,False,55
1663,Kellogg's Muesli - With 22% Fruit Magic,Kellogg's,Packaged Food,32000,10,5,28800,500,False,500
1664,Dabur Hommade - Kalonji Tamatar Ki Chutney,Dabur,Packaged Food,6500,6,6,6100,200,False,200
1665,Kitchens Of India Dal Makhani,Kitchens,Packaged Food,11000,30,1,7700,285,False,285
1666,Aashirvaad Suji Halwa With Jaggery,Aashirvaad,Packaged Food,5500,30,6,3800,80,False,80
1667,Del Monte Green Chili Sauce,Del Monte,Packaged Food,5500,0,3,5500,190,False,190
1668,Pedigree Dog Food Adult Chicken & Veg,Pedigree,Packaged Food,66000,10,1,59400,3000,False,3
1669,Kellogg's Original Corn Flakes,Kellogg's,Packaged Food,18500,5,6,17500,475,False,475
1670,Pedigree Puppy Dry Dog Food Food Chicken & Milk,Pedigree,Packaged Food,69000,6,2,64800,3000,False,3
1671,Kitchens Of India Rajma Masala,Kitchens,Packaged Food,11000,30,5,7700,285,False,285
1672,Kitchens of India Ready-To-Eat Pindi Channa,Kitchens,Packaged Food,11000,30,2,7700,285,False,285
1673,Figaro Pitted Black Olive ,Figaro,Packaged Food,17900,0,6,17900,450,False,450
1674,Cantina Tabasco Red Sauce,Cantina,Packaged Food,14000,15,6,11900,60,False,60
1675,Mother's Recipe Pickle - Mixed,Mother's Recipe,Packaged Food,14900,26,6,10900,500,False,500
1676,Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month,Nestle,Packaged Food,27900,0,5,27900,300,False,300
1678,Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken,Pedigree,Packaged Food,14000,20,6,11200,80,False,80
1679,Veeba Peri Peri Sauce,Veeba,Packaged Food,16100,0,6,16100,300,False,300
1680,Pantai Sriracha Yellow Chilli Sauce,Pantai,Packaged Food,22500,15,6,19100,200,False,200
1682,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles,Ching's,Packaged Food,12300,0,6,12300,600,False,600
1683,Pantai Spring Roll Sauce,Pantai,Packaged Food,27500,10,6,24500,200,False,200
1684,MTR Vermicelli Payasam,MTR,Packaged Food,7500,0,6,7500,180,False,180
1685,Bagrrys Corn Flakes,Bagrrys,Packaged Food,35000,0,6,35000,880,False,800
